,Recording timestamp,Gaze point X,Gaze point Y
10493,104917,705,673
10494,104927,707,673
10495,104937,709,674
10496,104947,710,674
10497,104957,708,673
10498,104967,709,672
10499,104977,709,674
10500,104987,709,674
10501,104997,709,670
10502,105007,709,669
10503,105017,709,669
10504,105027,709,669
10507,105057,707,668
10508,105067,707,669
10509,105077,707,669
10510,105087,706,669
10511,105097,705,667
10512,105107,704,667
10513,105117,703,669
10514,105127,701,671
10517,105157,699,670
10518,105167,697,672
10521,105197,699,670
10522,105207,691,674
10523,105217,688,674
10524,105227,691,673
10525,105237,694,674
10526,105247,692,675
10527,105257,689,675
10528,105267,689,673
10529,105277,691,672
10530,105287,691,670
10531,105297,689,671
10532,105307,688,675
10533,105317,688,675
10534,105327,687,674
10535,105337,686,674
10536,105347,686,674
10537,105357,687,674
10538,105367,686,673
10539,105377,684,669
10540,105387,685,669
10541,105397,687,672
10542,105407,686,672
10543,105417,686,672
10544,105427,687,672
10545,105437,688,672
10546,105447,688,673
10547,105457,687,674
10548,105467,687,677
10549,105477,689,678
10550,105487,690,679
10551,105497,689,679
10552,105507,690,680
10553,105517,690,680
10554,105527,689,680
10555,105537,688,678
10556,105547,688,676
10557,105557,688,676
10558,105567,686,674
10559,105577,679,676
10560,105587,682,678
10561,105597,683,677
10562,105607,680,675
10563,105617,678,674
10564,105627,678,674
10565,105637,678,676
10566,105647,676,676
10567,105657,675,675
10568,105667,675,673
10569,105677,675,672
10570,105686,673,671
10571,105696,673,669
10572,105707,674,666
10573,105717,674,666
10574,105726,674,666
10575,105736,675,664
10576,105746,678,663
10577,105756,680,662
10578,105766,682,659
10579,105776,684,659
10580,105786,686,658
10581,105796,689,659
10582,105806,690,659
10583,105816,691,659
10584,105826,694,658
10585,105836,695,657
10586,105846,695,657
10587,105856,695,657
10588,105866,696,659
10589,105876,696,659
10590,105886,696,659
10591,105896,695,660
10592,105906,696,660
10593,105916,697,661
10594,105926,697,663
10595,105936,696,664
10596,105946,697,665
10597,105956,699,665
10598,105966,698,665
10599,105976,698,665
10600,105986,699,665
10601,105996,699,664
10602,106006,699,664
10603,106016,698,664
10604,106026,698,663
10605,106036,699,662
10606,106046,699,662
10607,106056,697,663
10608,106066,697,663
10609,106076,698,662
10610,106086,698,663
10611,106096,696,664
10612,106106,697,665
10613,106116,698,666
10614,106126,697,667
10615,106136,696,667
10616,106146,696,669
10617,106156,697,669
10618,106166,696,669
10619,106176,695,669
10620,106186,696,669
10621,106196,696,667
10622,106206,693,665
10623,106216,692,664
10624,106226,692,665
10625,106236,693,666
10626,106246,692,666
10627,106256,692,666
10628,106266,692,667
10629,106276,692,667
10630,106286,691,668
10631,106296,690,669
10632,106306,690,668
10633,106316,689,668
10634,106326,684,674
10635,106336,683,673
10636,106346,683,670
10637,106356,684,668
10638,106366,684,668
10639,106376,683,669
10640,106386,683,668
10641,106396,683,668
10642,106406,683,667
10643,106416,682,667
10644,106426,683,665
10645,106436,684,665
10646,106446,683,666
10647,106456,682,668
10648,106466,682,668
10649,106476,683,668
10650,106486,682,669
10651,106496,682,670
10652,106506,682,671
10653,106516,683,671
10654,106526,682,673
10655,106536,681,673
10656,106546,682,673
10657,106556,682,672
10658,106566,681,673
10659,106576,680,673
10660,106586,680,671
10661,106596,680,671
10662,106606,679,672
10663,106616,679,672
10664,106626,679,671
10665,106636,679,671
10666,106646,678,672
10667,106656,678,674
10668,106666,679,673
10669,106676,678,673
10670,106686,678,675
10671,106696,677,676
10672,106706,678,676
10673,106716,677,676
10674,106726,676,677
10675,106736,677,678
10676,106746,677,676
10677,106756,678,672
10678,106766,677,672
10679,106776,678,672
10680,106786,680,671
10681,106796,682,670
10682,106806,683,670
10683,106816,684,670
10684,106826,686,668
10685,106836,688,668
10686,106846,688,668
10687,106856,689,668
10688,106866,690,668
10689,106876,690,667
10690,106886,690,665
10691,106896,690,665
10692,106906,690,665
10693,106916,690,665
10694,106926,689,665
10695,106936,688,664
10696,106946,688,663
10697,106956,688,663
10698,106966,686,665
10699,106976,682,674
10700,106986,682,673
10701,106996,684,665
10702,107006,683,665
10703,107016,681,668
10704,107026,682,667
10705,107036,682,667
10706,107046,681,667
10707,107056,682,666
10708,107066,684,665
10709,107076,686,663
10710,107086,687,663
10711,107096,688,663
10712,107106,689,663
10713,107116,691,664
10714,107126,691,664
10715,107136,691,663
10716,107146,692,663
10717,107156,692,663
10718,107166,691,665
10719,107176,689,667
10720,107186,689,668
10721,107196,688,667
10722,107206,686,667
10723,107216,685,668
10724,107226,684,669
10725,107236,683,669
10726,107246,682,670
10727,107256,681,670
10728,107266,681,669
10729,107276,681,670
10730,107286,679,669
10731,107296,678,674
10732,107306,679,683
10733,107316,677,684
10734,107326,676,685
10735,107336,675,685
10736,107346,675,686
10737,107355,674,686
10738,107365,674,687
10739,107375,673,686
10740,107385,673,685
10741,107395,674,684
10742,107405,674,682
10743,107415,675,679
10744,107425,676,677
10745,107435,677,675
10746,107445,676,671
10747,107455,676,668
10748,107465,677,664
10749,107475,677,664
10750,107485,676,663
10751,107495,675,661
10752,107505,675,659
10753,107515,676,658
10754,107525,676,658
10755,107535,676,657
10756,107545,677,657
10757,107555,677,659
10758,107565,675,661
10759,107575,674,662
10760,107585,676,659
10761,107595,680,658
10762,107605,682,658
10767,107655,678,664
10768,107665,679,663
10769,107675,679,663
10770,107685,679,665
10771,107695,679,666
10772,107705,681,666
10773,107715,681,667
10774,107725,680,668
10775,107735,680,673
10776,107745,683,680
10777,107755,683,681
10778,107765,681,683
10779,107775,681,685
10780,107785,681,686
10781,107795,681,686
10782,107805,680,687
10783,107815,680,688
10784,107825,680,689
10785,107835,679,689
10786,107845,678,691
10787,107855,677,691
10788,107865,676,691
10789,107875,675,691
10790,107885,673,689
10791,107895,673,689
10792,107905,673,688
10793,107915,672,686
10794,107925,671,684
10795,107935,671,682
10796,107945,672,679
10797,107955,672,676
10798,107965,672,674
10799,107975,672,672
10800,107985,674,671
10801,107995,674,669
10802,108005,674,668
10803,108015,675,668
10804,108025,677,668
10805,108035,679,669
10806,108045,681,671
10807,108055,681,673
10808,108065,681,676
10809,108075,682,677
10810,108085,682,678
10811,108095,682,680
10812,108105,681,681
10813,108115,681,681
10814,108125,679,681
10815,108135,677,684
10816,108145,677,687
10817,108155,676,688
10818,108165,674,689
10819,108175,672,690
10820,108185,671,691
10821,108195,669,690
10822,108205,667,689
10823,108215,665,690
10824,108225,664,691
10825,108235,663,691
10826,108245,661,691
10827,108255,660,690
10828,108265,661,690
10829,108275,661,690
10830,108285,661,689
10831,108295,661,689
10834,108325,662,689
10835,108335,663,689
10836,108345,663,689
10837,108355,663,687
10838,108365,664,686
10839,108375,664,685
10840,108385,663,684
10841,108395,664,682
10842,108405,666,681
10843,108415,668,680
10844,108425,668,680
10845,108435,668,679
10846,108445,670,678
10847,108455,671,678
10848,108465,671,677
10849,108475,672,677
10850,108485,673,678
10851,108495,673,680
10852,108505,671,681
10853,108515,670,681
10854,108525,669,679
10855,108535,668,679
10856,108545,666,678
10857,108555,665,674
10858,108565,664,673
10859,108575,663,676
10860,108585,663,675
10861,108595,663,675
10862,108605,664,676
10863,108615,665,676
10864,108625,663,678
10865,108635,663,678
10866,108645,664,679
10867,108655,665,679
10868,108665,666,679
10869,108675,666,680
10870,108685,666,680
10871,108695,666,681
10872,108705,664,682
10873,108715,664,681
10874,108725,666,681
10875,108735,666,682
10876,108745,664,683
10877,108755,662,684
10878,108765,663,684
10879,108775,663,685
10880,108785,661,688
10881,108795,661,687
10882,108805,662,686
10883,108815,663,687
10884,108825,660,689
10885,108835,660,688
10886,108845,662,688
10887,108855,662,687
10888,108865,662,687
10889,108875,661,687
10890,108885,661,687
10891,108895,661,688
10892,108905,659,690
10893,108915,659,691
10894,108925,659,691
10895,108935,658,692
10896,108945,656,692
10897,108955,655,693
10898,108965,654,693
10899,108975,653,693
10900,108985,652,693
10901,108995,652,692
10902,109005,652,691
10903,109015,652,690
10904,109024,652,689
10905,109034,652,686
10906,109044,654,684
10907,109054,654,683
10908,109064,653,683
10909,109074,653,681
10910,109084,654,678
10911,109094,655,677
10912,109104,654,676
10913,109114,653,676
10914,109124,654,674
10915,109134,654,676
10916,109144,652,682
10917,109154,654,681
10918,109164,657,680
10919,109174,657,682
10920,109184,655,686
10921,109194,655,686
10922,109204,655,686
10923,109214,655,686
10924,109224,654,687
10925,109234,653,688
10926,109244,654,688
10927,109254,653,689
10928,109264,651,690
10929,109274,651,690
10930,109284,651,689
10931,109294,652,689
10932,109304,652,688
10933,109314,652,688
10934,109324,653,688
10935,109334,654,689
10936,109344,653,690
10937,109354,654,690
10938,109364,655,689
10939,109374,655,689
10940,109384,654,689
10941,109394,654,688
10942,109404,655,688
10943,109414,655,689
10944,109424,654,690
10945,109434,654,689
10946,109444,655,688
10947,109454,654,689
10948,109464,651,691
10949,109474,651,691
10950,109484,652,691
10951,109494,653,694
10952,109504,651,696
10953,109514,651,695
10954,109524,651,692
10955,109534,652,692
10956,109544,651,691
10957,109554,651,688
10958,109564,654,684
10959,109574,655,682
10960,109584,653,680
10961,109594,651,677
10962,109604,654,671
10963,109614,655,675
10964,109624,650,691
10965,109634,653,690
10966,109644,658,686
10967,109654,658,687
10968,109664,656,689
10969,109674,656,689
10970,109684,658,688
10971,109694,660,689
10972,109704,660,690
10973,109714,660,690
10974,109724,662,689
10975,109734,662,690
10976,109744,661,691
10977,109754,661,690
10978,109764,662,688
10979,109774,662,689
10980,109784,661,689
10981,109794,661,689
10982,109804,660,689
10983,109814,659,689
10984,109824,659,689
10985,109834,660,689
10986,109844,661,689
10987,109854,661,689
10988,109864,660,690
10989,109874,661,690
10990,109884,661,691
10991,109894,661,691
10992,109904,661,691
10993,109914,660,691
10994,109924,659,691
10995,109934,658,692
10996,109944,656,694
10997,109954,656,693
10998,109964,656,693
11001,109994,655,693
11002,110004,654,692
11003,110014,654,691
11004,110024,654,689
11005,110034,654,688
11006,110044,653,686
11007,110054,653,683
11008,110064,658,679
11009,110074,658,681
11010,110084,656,683
11011,110094,655,679
11012,110104,658,676
11013,110114,658,676
11014,110124,657,677
11015,110134,657,676
11016,110144,658,676
11017,110154,658,678
11018,110164,656,680
11019,110174,656,679
11020,110184,658,677
11021,110194,661,676
11022,110204,661,677
11023,110214,661,677
11028,110264,665,676
11029,110274,666,677
11030,110284,666,677
11031,110294,667,676
11032,110304,670,677
11033,110314,670,679
11034,110324,670,680
11035,110334,670,681
11036,110344,670,683
11037,110354,671,683
11038,110364,671,684
11039,110374,671,685
11040,110384,673,687
11041,110394,672,688
11042,110404,672,689
11043,110414,672,690
11044,110424,673,691
11045,110434,672,693
11046,110444,671,693
11047,110454,670,694
11048,110464,670,694
11049,110474,668,695
11050,110484,664,696
11051,110494,663,696
11052,110504,663,696
11053,110514,661,697
11054,110524,659,697
11055,110534,659,696
11056,110544,660,695
11057,110554,660,695
11058,110564,659,696
11059,110574,659,694
11060,110584,662,691
11061,110594,662,692
11062,110604,661,691
11063,110614,661,689
11064,110624,663,686
11065,110634,663,686
11066,110644,661,686
11067,110654,661,682
11068,110664,665,676
11069,110674,663,677
11070,110684,659,679
11071,110694,658,674
11072,110703,660,672
11073,110713,660,673
11074,110723,655,675
11075,110733,653,673
11076,110743,655,670
11077,110753,655,671
11078,110763,654,673
11079,110773,655,673
11080,110783,656,673
11081,110793,656,675
11082,110803,654,678
11083,110813,655,679
11084,110823,657,679
11085,110833,657,683
11086,110843,656,687
11089,110873,656,686
11090,110883,658,687
11091,110893,658,689
11092,110903,657,690
11093,110913,658,691
11096,110943,657,691
11097,110953,657,693
11098,110963,656,693
11099,110973,655,693
11100,110983,654,693
11101,110993,654,694
11102,111003,652,694
11103,111013,650,692
11105,111023,649,692
11106,111033,648,694
11107,111043,646,694
11108,111053,645,693
11109,111063,645,693
11110,111073,644,693
11111,111083,642,693
11112,111093,641,692
11113,111103,641,693
11114,111113,641,695
11115,111123,641,695
11116,111133,641,691
11117,111143,642,690
11118,111153,643,692
11119,111163,643,692
11120,111173,644,689
11121,111183,648,685
11122,111193,648,687
11123,111203,646,689
11124,111213,647,684
11125,111223,650,681
11126,111233,651,680
11127,111243,650,679
11128,111253,650,675
11129,111263,654,672
11130,111273,655,671
11131,111283,653,670
11132,111293,654,667
11133,111303,657,666
11134,111313,657,667
11135,111323,656,668
11136,111333,656,667
11137,111343,659,666
11138,111353,661,669
11139,111363,659,671
11140,111373,660,672
11141,111383,663,672
11142,111393,665,675
11143,111403,661,678
11144,111413,658,679
11145,111423,662,679
11146,111433,665,681
11147,111443,664,683
11148,111453,663,682
11149,111463,665,679
11150,111473,665,681
11151,111483,664,682
11154,111513,662,682
11155,111523,664,681
11156,111533,665,681
11157,111543,662,682
11158,111553,661,679
11159,111563,663,678
11160,111573,663,679
11161,111583,661,681
11162,111593,661,679
11163,111603,663,677
11164,111613,663,675
11165,111623,662,673
11166,111633,662,669
11167,111643,664,668
11168,111653,667,668
11169,111663,666,666
11170,111673,665,664
11171,111683,667,660
11172,111693,667,659
11173,111703,666,659
11174,111713,666,658
11175,111723,669,656
11176,111733,669,656
11177,111743,667,656
11178,111753,667,657
11179,111763,668,658
11180,111773,670,658
11181,111783,670,658
11182,111793,670,658
11183,111803,672,657
11184,111813,674,658
11185,111823,674,659
11186,111833,675,659
11187,111843,678,658
11188,111853,680,660
11189,111863,681,660
11190,111873,680,660
11191,111883,682,661
11192,111893,687,664
11193,111903,687,665
11194,111913,687,664
11195,111923,687,665
11196,111933,687,667
11197,111943,686,667
11198,111953,684,668
11199,111963,684,674
11200,111973,685,672
11201,111983,686,672
11202,111993,684,673
11203,112003,684,674
11204,112013,684,675
11205,112023,683,676
11206,112033,681,678
11207,112043,681,679
11208,112053,681,679
11209,112063,680,679
11210,112073,679,680
11211,112083,680,681
11212,112093,680,681
11213,112103,679,680
11214,112113,676,680
11217,112143,677,679
11220,112173,674,673
11221,112183,676,671
11222,112193,676,670
11223,112203,676,669
11224,112213,679,667
11225,112223,684,662
11226,112233,682,661
11227,112243,682,662
11228,112253,682,663
11229,112263,681,662
11230,112273,682,662
11231,112283,682,662
11232,112293,683,662
11233,112303,683,660
11234,112313,682,659
11235,112323,681,661
11236,112333,682,662
11237,112342,681,662
11238,112352,681,661
11239,112363,682,660
11240,112372,684,661
11241,112382,683,661
11242,112392,682,659
11243,112402,684,659
11244,112412,687,662
11245,112422,687,662
11246,112432,687,660
11247,112442,688,660
11248,112452,689,663
11249,112462,688,664
11250,112472,688,663
11251,112482,690,663
11252,112492,692,664
11253,112502,691,665
11254,112512,690,665
11255,112522,690,665
11256,112532,690,667
11257,112542,689,667
11258,112552,688,666
11259,112562,688,665
11260,112572,687,667
11261,112582,686,669
11262,112592,686,669
11263,112602,687,668
11264,112612,689,667
11265,112622,689,666
11266,112632,687,665
11267,112642,687,665
11268,112652,688,664
11269,112662,688,664
11270,112672,689,662
11271,112682,691,658
11272,112692,692,657
11273,112702,691,657
11274,112712,691,658
11275,112722,692,657
11276,112732,693,658
11277,112742,692,658
11278,112752,691,659
11279,112762,689,662
11280,112772,689,662
11281,112782,687,662
11282,112792,687,662
11283,112802,690,660
11284,112812,690,661
11285,112822,689,662
11286,112832,688,662
11287,112842,688,663
11292,112892,690,665
11293,112902,690,668
11294,112912,690,668
11295,112922,693,667
11296,112932,698,669
11297,112942,699,668
11298,112952,700,668
11299,112962,703,668
11300,112972,709,670
11301,112982,714,670
11302,112992,717,668
11303,113002,720,668
11304,113012,724,670
11305,113022,726,670
11306,113032,727,670
11307,113042,729,672
11308,113052,730,674
11309,113062,730,675
11310,113072,730,675
11311,113082,731,678
11312,113092,725,674
11313,113102,711,667
11314,113112,709,672
11315,113122,707,676
11316,113132,705,678
11317,113142,702,678
11318,113152,701,678
11319,113162,699,678
11320,113172,708,685
11321,113182,720,690
11322,113192,721,689
11323,113202,722,689
11324,113212,715,684
11325,113222,700,676
11326,113232,698,682
11327,113242,692,685
11328,113252,705,693
11329,113262,720,698
11330,113272,723,697
11331,113282,728,699
11332,113292,731,703
11333,113302,732,707
11334,113312,734,708
11335,113322,736,712
11336,113332,738,713
11337,113342,739,712
11338,113352,739,716
11339,113362,741,719
11340,113372,741,721
11341,113382,740,722
11342,113392,739,721
11343,113402,739,720
11344,113412,731,711
11345,113422,712,700
11346,113432,721,701
11347,113442,734,698
11348,113452,733,692
11349,113462,731,691
11350,113472,731,688
11351,113482,730,685
11352,113492,730,683
11353,113502,730,681
11354,113512,730,681
11355,113522,731,682
11356,113532,731,682
11357,113542,730,683
11358,113552,730,684
11359,113562,732,685
11360,113572,732,687
11361,113582,732,689
